houseNumberId,houseNumberLabel,houseNumberGeomWKT
https://www.openstreetmap.org/node/2409337497,47,POINT(2.350956 48.885856)
https://www.openstreetmap.org/node/2409337502,47,POINT(2.349385 48.888783)
https://www.openstreetmap.org/node/2409337506,48,POINT(2.350660 48.885191)
https://www.openstreetmap.org/node/2409337511,48,POINT(2.350969 48.885991)
https://www.openstreetmap.org/node/2409337523,48,POINT(2.349957 48.887396)
https://www.openstreetmap.org/node/2409337528,49,POINT(2.351943 48.884937)
https://www.openstreetmap.org/node/2409337532,49,POINT(2.350853 48.885856)
https://www.openstreetmap.org/node/2409337536,49,POINT(2.349387 48.888913)
https://www.openstreetmap.org/node/2409337543,5,POINT(2.350702 48.884327)
https://www.openstreetmap.org/node/2409337546,5,POINT(2.349285 48.884415)
https://www.openstreetmap.org/node/2409337549,5,POINT(2.354794 48.884435)
https://www.openstreetmap.org/node/2409337551,5,POINT(2.352244 48.884626)
https://www.openstreetmap.org/node/2409337554,5,POINT(2.356525 48.884777)
https://www.openstreetmap.org/node/2409337557,5,POINT(2.355249 48.884826)
https://www.openstreetmap.org/node/2409337560,5,POINT(2.354747 48.884932)
https://www.openstreetmap.org/node/2409337563,5,POINT(2.354208 48.885304)
https://www.openstreetmap.org/node/2409337566,5,POINT(2.352593 48.885309)
https://www.openstreetmap.org/node/2409337569,5,POINT(2.355684 48.885389)
https://www.openstreetmap.org/node/2409337572,5,POINT(2.356654 48.885391)
https://www.openstreetmap.org/node/2409337575,5,POINT(2.351364 48.885530)
https://www.openstreetmap.org/node/2409337579,5,POINT(2.355001 48.885535)
https://www.openstreetmap.org/node/2409337583,5,POINT(2.355902 48.885860)
https://www.openstreetmap.org/node/2409337585,5,POINT(2.354329 48.885890)
https://www.openstreetmap.org/node/2409337589,5,POINT(2.350069 48.886046)
https://www.openstreetmap.org/node/2409337592,5,POINT(2.351926 48.886280)
https://www.openstreetmap.org/node/2409337595,5,POINT(2.352410 48.886479)
https://www.openstreetmap.org/node/2409337599,5,POINT(2.354819 48.886630)
https://www.openstreetmap.org/node/2409337602,5,POINT(2.350524 48.887264)
https://www.openstreetmap.org/node/2409337607,50,POINT(2.350432 48.885215)
https://www.openstreetmap.org/node/2409337610,50,POINT(2.350854 48.885991)
https://www.openstreetmap.org/node/2409337614,50,POINT(2.349780 48.887639)
https://www.openstreetmap.org/node/2409337619,51,POINT(2.350687 48.885857)
https://www.openstreetmap.org/node/2409337622,51,POINT(2.349388 48.889046)
https://www.openstreetmap.org/node/2409337628,54,POINT(2.356442 48.884426)
https://www.openstreetmap.org/node/2409337631,52,POINT(2.350165 48.885243)
https://www.openstreetmap.org/node/2409337634,52,POINT(2.350716 48.885992)
https://www.openstreetmap.org/node/2409337637,52,POINT(2.349781 48.887751)
https://www.openstreetmap.org/node/2409337640,53,POINT(2.351311 48.885013)
https://www.openstreetmap.org/node/2409337643,53,POINT(2.350521 48.885949)
https://www.openstreetmap.org/node/2409337646,53,POINT(2.349389 48.889171)
https://www.openstreetmap.org/node/2409337650,54,POINT(2.350061 48.885254)
https://www.openstreetmap.org/node/2409337653,54,POINT(2.350533 48.885993)
https://www.openstreetmap.org/node/2409337656,54,POINT(2.349782 48.887855)
https://www.openstreetmap.org/node/2409337659,55,POINT(2.351114 48.885033)
https://www.openstreetmap.org/node/2409337670,55,POINT(2.350395 48.885931)
https://www.openstreetmap.org/node/2409337673,55,POINT(2.349391 48.889274)
https://www.openstreetmap.org/node/2409337676,56,POINT(2.355891 48.884387)
https://www.openstreetmap.org/node/2409337679,56,POINT(2.350379 48.885994)
https://www.openstreetmap.org/node/2409337682,56,POINT(2.349783 48.887943)
https://www.openstreetmap.org/node/2409337685,57,POINT(2.350231 48.885933)
https://www.openstreetmap.org/node/2409337688,57,POINT(2.349392 48.889528)
https://www.openstreetmap.org/node/2409337690,58,POINT(2.355700 48.884373)
https://www.openstreetmap.org/node/2409337693,58,POINT(2.349784 48.888058)
https://www.openstreetmap.org/node/2409337696,59,POINT(2.350607 48.885086)
https://www.openstreetmap.org/node/2409337699,59,POINT(2.349392 48.889613)
https://www.openstreetmap.org/node/2409337702,6,POINT(2.350832 48.884348)
https://www.openstreetmap.org/node/2409337705,6,POINT(2.355281 48.884441)
https://www.openstreetmap.org/node/2409337708,6,POINT(2.352406 48.884537)
https://www.openstreetmap.org/node/2409337710,6,POINT(2.356647 48.884707)
https://www.openstreetmap.org/node/2409337713,6,POINT(2.354783 48.884812)
https://www.openstreetmap.org/node/2409337716,6,POINT(2.354339 48.885036)
https://www.openstreetmap.org/node/2409337719,6,POINT(2.354662 48.885251)
https://www.openstreetmap.org/node/2409337722,6,POINT(2.355856 48.885343)
https://www.openstreetmap.org/node/2409337725,6,POINT(2.352836 48.885411)
https://www.openstreetmap.org/node/2409337728,6,POINT(2.355177 48.885449)
https://www.openstreetmap.org/node/2409337731,6,POINT(2.351348 48.885607)
https://www.openstreetmap.org/node/2409337733,6,POINT(2.356786 48.885622)
https://www.openstreetmap.org/node/2409337734,6,POINT(2.354511 48.885706)
https://www.openstreetmap.org/node/2409337735,6,POINT(2.350050 48.885815)
https://www.openstreetmap.org/node/2409337736,6,POINT(2.355873 48.886374)
https://www.openstreetmap.org/node/2409337737,6,POINT(2.352401 48.886553)
https://www.openstreetmap.org/node/2409337738,6,POINT(2.350488 48.887408)
https://www.openstreetmap.org/node/2409337740,60,POINT(2.355039 48.884327)
https://www.openstreetmap.org/node/2409337741,61,POINT(2.350420 48.885113)
https://www.openstreetmap.org/node/2409337744,61,POINT(2.349396 48.889935)
https://www.openstreetmap.org/node/2409337748,62,POINT(2.354909 48.884317)
https://www.openstreetmap.org/node/2409337754,63,POINT(2.350215 48.885147)
https://www.openstreetmap.org/node/2409337757,63,POINT(2.349398 48.890084)
https://www.openstreetmap.org/node/2409337760,64,POINT(2.354776 48.884308)
https://www.openstreetmap.org/node/2409337764,64,POINT(2.349789 48.888477)
https://www.openstreetmap.org/node/2409337766,65,POINT(2.349981 48.885171)
https://www.openstreetmap.org/node/2409337767,65,POINT(2.349399 48.890200)
https://www.openstreetmap.org/node/2409337768,66,POINT(2.354628 48.884297)
https://www.openstreetmap.org/node/2409337769,66,POINT(2.349791 48.888618)
https://www.openstreetmap.org/node/2409337770,67,POINT(2.349400 48.890334)
https://www.openstreetmap.org/node/2409337771,68,POINT(2.354500 48.884288)
https://www.openstreetmap.org/node/2409337772,68,POINT(2.349793 48.888791)
https://www.openstreetmap.org/node/2409337773,69,POINT(2.349403 48.890632)
https://www.openstreetmap.org/node/2409337774,7,POINT(2.350702 48.884423)
https://www.openstreetmap.org/node/2409337775,7,POINT(2.354626 48.884464)
https://www.openstreetmap.org/node/2409337776,7,POINT(2.352219 48.884720)
https://www.openstreetmap.org/node/2409337777,7,POINT(2.355139 48.884800)
https://www.openstreetmap.org/node/2409337778,7,POINT(2.354663 48.884934)
https://www.openstreetmap.org/node/2409337779,7,POINT(2.354034 48.885353)
https://www.openstreetmap.org/node/2409337780,7,POINT(2.352651 48.885399)
https://www.openstreetmap.org/node/2409337781,7,POINT(2.356631 48.885507)
https://www.openstreetmap.org/node/2409337782,7,POINT(2.355663 48.885517)
https://www.openstreetmap.org/node/2409337783,7,POINT(2.351376 48.885671)
https://www.openstreetmap.org/node/2409337784,7,POINT(2.354977 48.885699)
https://www.openstreetmap.org/node/2409337785,7,POINT(2.355473 48.885812)
https://www.openstreetmap.org/node/2409337786,7,POINT(2.354301 48.886059)
https://www.openstreetmap.org/node/2409337787,7,POINT(2.350156 48.886144)
https://www.openstreetmap.org/node/2409337788,7,POINT(2.352294 48.886433)
https://www.openstreetmap.org/node/2409337789,7,POINT(2.350341 48.887342)
https://www.openstreetmap.org/node/2409337790,70,POINT(2.354396 48.884280)
https://www.openstreetmap.org/node/2409337792,70,POINT(2.349795 48.888991)
https://www.openstreetmap.org/node/2409337793,71,POINT(2.349404 48.890774)
https://www.openstreetmap.org/node/2409337794,71 bis,POINT(2.349406 48.890947)
https://www.openstreetmap.org/node/2409337795,72,POINT(2.354305 48.884274)
https://www.openstreetmap.org/node/2409337798,72,POINT(2.349796 48.889173)
https://www.openstreetmap.org/node/2409337799,72 bis,POINT(2.349797 48.889215)
https://www.openstreetmap.org/node/2409337801,73,POINT(2.349408 48.891061)
https://www.openstreetmap.org/node/2409337803,74,POINT(2.354230 48.884268)
https://www.openstreetmap.org/node/2409337805,74,POINT(2.349798 48.889326)
https://www.openstreetmap.org/node/2409337807,75,POINT(2.349409 48.891190)
https://www.openstreetmap.org/node/2409337810,76,POINT(2.354031 48.884252)
https://www.openstreetmap.org/node/2409337811,76,POINT(2.349799 48.889395)
https://www.openstreetmap.org/node/2409337813,76 bis,POINT(2.349799 48.889483)
https://www.openstreetmap.org/node/2409337816,77,POINT(2.349410 48.891316)
https://www.openstreetmap.org/node/2409337817,78,POINT(2.353962 48.884248)
https://www.openstreetmap.org/node/2409337822,8,POINT(2.349695 48.884304)
https://www.openstreetmap.org/node/2409337823,8,POINT(2.350833 48.884448)
https://www.openstreetmap.org/node/2409337825,8,POINT(2.355155 48.884463)
https://www.openstreetmap.org/node/2409337827,8,POINT(2.352388 48.884607)
https://www.openstreetmap.org/node/2409337829,8,POINT(2.354692 48.884792)
https://www.openstreetmap.org/node/2409337830,8,POINT(2.354141 48.885041)
https://www.openstreetmap.org/node/2409337835,8,POINT(2.354523 48.885297)
https://www.openstreetmap.org/node/2409337837,8,POINT(2.355840 48.885440)
https://www.openstreetmap.org/node/2409337839,8,POINT(2.352890 48.885497)
https://www.openstreetmap.org/node/2409337841,8,POINT(2.355162 48.885544)
https://www.openstreetmap.org/node/2409337843,8,POINT(2.356766 48.885718)
https://www.openstreetmap.org/node/2409337845,8,POINT(2.351390 48.885744)
https://www.openstreetmap.org/node/2409337846,8,POINT(2.350125 48.885902)
https://www.openstreetmap.org/node/2409337847,8,POINT(2.354361 48.886340)
https://www.openstreetmap.org/node/2409337848,8,POINT(2.355240 48.886349)
https://www.openstreetmap.org/node/2409337849,8,POINT(2.352274 48.886523)
https://www.openstreetmap.org/node/2409337850,8,POINT(2.350300 48.887489)
https://www.openstreetmap.org/node/2409337851,80,POINT(2.353859 48.884241)
https://www.openstreetmap.org/node/2409337852,82,POINT(2.353793 48.884236)
https://www.openstreetmap.org/node/2409337853,84,POINT(2.353707 48.884229)
https://www.openstreetmap.org/node/2409337854,86,POINT(2.353595 48.884222)
https://www.openstreetmap.org/node/2409337855,88,POINT(2.353480 48.884214)
https://www.openstreetmap.org/node/2409337856,9,POINT(2.354459 48.884493)
https://www.openstreetmap.org/node/2409337857,9,POINT(2.350702 48.884545)
https://www.openstreetmap.org/node/2409337858,9,POINT(2.354987 48.884764)
https://www.openstreetmap.org/node/2409337859,9,POINT(2.352189 48.884831)
https://www.openstreetmap.org/node/2409337860,9,POINT(2.354567 48.884936)
https://www.openstreetmap.org/node/2409337861,9,POINT(2.349299 48.884960)
https://www.openstreetmap.org/node/2409337862,9,POINT(2.353857 48.885398)
https://www.openstreetmap.org/node/2409337863,9,POINT(2.352707 48.885486)
https://www.openstreetmap.org/node/2409337864,9,POINT(2.356612 48.885598)
https://www.openstreetmap.org/node/2409337865,9,POINT(2.355629 48.885717)
https://www.openstreetmap.org/node/2409337866,9,POINT(2.355251 48.885795)
https://www.openstreetmap.org/node/2409337867,9,POINT(2.351400 48.885819)
https://www.openstreetmap.org/node/2409337868,9,POINT(2.354278 48.886193)
https://www.openstreetmap.org/node/2409337869,9,POINT(2.350280 48.886283)
https://www.openstreetmap.org/node/2409337870,9,POINT(2.352144 48.886415)
https://www.openstreetmap.org/node/2409337871,9,POINT(2.350121 48.887437)
https://www.openstreetmap.org/node/2409337872,90,POINT(2.353356 48.884206)
https://www.openstreetmap.org/node/2409337873,92,POINT(2.353214 48.884196)
https://www.openstreetmap.org/node/2409337874,94,POINT(2.353103 48.884188)
https://www.openstreetmap.org/node/2409337875,96,POINT(2.352960 48.884178)
https://www.openstreetmap.org/node/2409337876,98,POINT(2.352804 48.884168)
https://www.openstreetmap.org/node/2413582418,10,POINT(2.398169 48.866211)
https://www.openstreetmap.org/node/2413582422,11,POINT(2.398205 48.866009)
https://www.openstreetmap.org/node/2413582425,12,POINT(2.398006 48.866355)
https://www.openstreetmap.org/node/2413582430,13,POINT(2.398118 48.866092)
https://www.openstreetmap.org/node/2413582436,14,POINT(2.397902 48.866453)
https://www.openstreetmap.org/node/2413582441,15,POINT(2.397981 48.866222)
https://www.openstreetmap.org/node/2413582448,17,POINT(2.397890 48.866308)
https://www.openstreetmap.org/node/2413582455,19,POINT(2.397768 48.866423)
https://www.openstreetmap.org/node/2413582462,23,POINT(2.397548 48.866632)
https://www.openstreetmap.org/node/2413582468,6,POINT(2.398411 48.865971)
https://www.openstreetmap.org/node/2413582476,7,POINT(2.398323 48.865898)
https://www.openstreetmap.org/node/2413582484,8,POINT(2.398313 48.866064)
https://www.openstreetmap.org/node/2413582491,9,POINT(2.398276 48.865942)
https://www.openstreetmap.org/node/2413633714,11,POINT(2.321082 48.884331)
https://www.openstreetmap.org/node/2413633715,12,POINT(2.326101 48.883450)
https://www.openstreetmap.org/node/2413633716,14,POINT(2.325924 48.883414)
https://www.openstreetmap.org/node/2413633717,16,POINT(2.325625 48.883353)
https://www.openstreetmap.org/node/2413633718,2,POINT(2.321150 48.883892)
https://www.openstreetmap.org/node/2413633719,22,POINT(2.325034 48.883234)
https://www.openstreetmap.org/node/2413633720,28,POINT(2.324524 48.883131)
https://www.openstreetmap.org/node/2413633721,30,POINT(2.324283 48.883082)
https://www.openstreetmap.org/node/2413633722,34,POINT(2.323782 48.882981)
https://www.openstreetmap.org/node/2413633723,36,POINT(2.323554 48.882935)
https://www.openstreetmap.org/node/2413633724,4,POINT(2.321020 48.884041)
https://www.openstreetmap.org/node/2413633725,42,POINT(2.323042 48.882829)
https://www.openstreetmap.org/node/2413633726,44,POINT(2.322851 48.882791)
https://www.openstreetmap.org/node/2413633727,5,POINT(2.320794 48.884120)
https://www.openstreetmap.org/node/2413633728,54,POINT(2.321936 48.882605)
https://www.openstreetmap.org/node/2413633729,56,POINT(2.321708 48.882559)
https://www.openstreetmap.org/node/2413633730,58,POINT(2.321436 48.882504)
https://www.openstreetmap.org/node/2413633731,6,POINT(2.321064 48.884194)
https://www.openstreetmap.org/node/2413633732,60,POINT(2.321243 48.882464)
https://www.openstreetmap.org/node/2413633733,62,POINT(2.321095 48.882434)
https://www.openstreetmap.org/node/2413633735,8,POINT(2.321180 48.884269)
https://www.openstreetmap.org/node/2413633736,56,POINT(2.321024 48.883796)
https://www.openstreetmap.org/node/2414814064,104,POINT(2.389939 48.880221)
https://www.openstreetmap.org/node/2414814065,110,POINT(2.389497 48.880718)
https://www.openstreetmap.org/node/2414814066,112,POINT(2.389466 48.880752)
https://www.openstreetmap.org/node/2414814067,114,POINT(2.389419 48.880806)
https://www.openstreetmap.org/node/2414814069,118 bis,POINT(2.389211 48.881075)
https://www.openstreetmap.org/node/2414814070,120 bis,POINT(2.389041 48.881259)
https://www.openstreetmap.org/node/2414814071,120,POINT(2.389095 48.881157)
https://www.openstreetmap.org/node/2414814072,122,POINT(2.388937 48.881328)
https://www.openstreetmap.org/node/2414814073,124,POINT(2.388823 48.881496)
https://www.openstreetmap.org/node/2414814074,126,POINT(2.388663 48.881630)
https://www.openstreetmap.org/node/2414814075,130,POINT(2.388612 48.881740)
https://www.openstreetmap.org/node/2414814077,54,POINT(2.393392 48.878059)
https://www.openstreetmap.org/node/2414814078,56,POINT(2.393249 48.878207)
https://www.openstreetmap.org/node/2414814079,58,POINT(2.393063 48.878400)
https://www.openstreetmap.org/node/2414814080,6,POINT(2.392189 48.876125)
https://www.openstreetmap.org/node/2414814081,64-70,POINT(2.392811 48.879006)
https://www.openstreetmap.org/node/2414814082,74-76,POINT(2.392250 48.879270)
https://www.openstreetmap.org/node/2414814083,78,POINT(2.392088 48.879315)
https://www.openstreetmap.org/node/2414814085,80,POINT(2.392012 48.879360)
https://www.openstreetmap.org/node/2414814086,82,POINT(2.391841 48.879383)
https://www.openstreetmap.org/node/2414814087,84,POINT(2.391689 48.879449)
https://www.openstreetmap.org/node/2414814088,90,POINT(2.391032 48.879690)
https://www.openstreetmap.org/node/2414814089,92,POINT(2.390960 48.879723)
https://www.openstreetmap.org/node/2414814090,96,POINT(2.390691 48.879831)
https://www.openstreetmap.org/node/2415884713,101,POINT(2.388848 48.881254)
https://www.openstreetmap.org/node/2415884714,103,POINT(2.388800 48.881306)
https://www.openstreetmap.org/node/2415884715,105,POINT(2.388672 48.881446)
https://www.openstreetmap.org/node/2415884716,14,POINT(2.389534 48.877571)
https://www.openstreetmap.org/node/2415884717,15,POINT(2.389277 48.877994)
https://www.openstreetmap.org/node/2415884719,23,POINT(2.389390 48.878292)
https://www.openstreetmap.org/node/2415884720,29,POINT(2.387530 48.876276)
https://www.openstreetmap.org/node/2415884721,32,POINT(2.389681 48.878459)
https://www.openstreetmap.org/node/2415884722,33,POINT(2.393371 48.877702)
https://www.openstreetmap.org/node/2415884723,35,POINT(2.393345 48.877804)
https://www.openstreetmap.org/node/2415884725,47,POINT(2.392782 48.878320)
https://www.openstreetmap.org/node/2415884726,53,POINT(2.392737 48.878554)
https://www.openstreetmap.org/node/2415884727,55,POINT(2.392435 48.878911)
https://www.openstreetmap.org/node/2415884728,57 bis,POINT(2.392164 48.879174)
https://www.openstreetmap.org/node/2415884729,57,POINT(2.392374 48.879048)
https://www.openstreetmap.org/node/2415884730,67,POINT(2.391477 48.879362)
https://www.openstreetmap.org/node/2415884731,69,POINT(2.391096 48.879484)
https://www.openstreetmap.org/node/2415884732,71,POINT(2.390959 48.879534)
https://www.openstreetmap.org/node/2415884733,73-73 bis,POINT(2.390793 48.879601)
https://www.openstreetmap.org/node/2415884734,75,POINT(2.390451 48.879759)
https://www.openstreetmap.org/node/2415884735,81,POINT(2.389922 48.880111)
https://www.openstreetmap.org/node/2415884736,85 bis,POINT(2.389710 48.880244)
https://www.openstreetmap.org/node/2415884737,85,POINT(2.389764 48.880203)
https://www.openstreetmap.org/node/2415884738,87,POINT(2.389649 48.880324)
https://www.openstreetmap.org/node/2415884739,89,POINT(2.389559 48.880397)
https://www.openstreetmap.org/node/2415884740,91,POINT(2.389486 48.880538)
https://www.openstreetmap.org/node/2415884741,93,POINT(2.389334 48.880717)
https://www.openstreetmap.org/node/2415884742,95-97,POINT(2.389131 48.880946)
https://www.openstreetmap.org/node/2415884743,99,POINT(2.388951 48.881142)
https://www.openstreetmap.org/node/2418863405,1,POINT(2.392475 48.879251)
https://www.openstreetmap.org/node/2418863406,11 bis,POINT(2.393257 48.879384)
https://www.openstreetmap.org/node/2418863407,11 quater,POINT(2.393681 48.879458)
https://www.openstreetmap.org/node/2418863408,11 ter,POINT(2.393538 48.879413)
https://www.openstreetmap.org/node/2418863409,11,POINT(2.393156 48.879353)
https://www.openstreetmap.org/node/2418863410,13,POINT(2.393967 48.879481)
https://www.openstreetmap.org/node/2418863411,15,POINT(2.394096 48.879501)
https://www.openstreetmap.org/node/2418863412,17,POINT(2.394390 48.879548)
https://www.openstreetmap.org/node/2418863413,18,POINT(2.394731 48.878758)
https://www.openstreetmap.org/node/2418863414,2-12,POINT(2.393952 48.879281)
https://www.openstreetmap.org/node/2418863415,20,POINT(2.394999 48.878761)
https://www.openstreetmap.org/node/2418863416,20-32,POINT(2.394783 48.879422)
https://www.openstreetmap.org/node/2418863417,23,POINT(2.394823 48.879618)
https://www.openstreetmap.org/node/2418863418,25 bis,POINT(2.395408 48.879602)
https://www.openstreetmap.org/node/2418863419,27 bis,POINT(2.396002 48.879635)
https://www.openstreetmap.org/node/2418863420,27,POINT(2.395692 48.879605)
https://www.openstreetmap.org/node/2418863421,3,POINT(2.393824 48.878153)
https://www.openstreetmap.org/node/2418863422,3,POINT(2.392625 48.879329)
https://www.openstreetmap.org/node/2418863423,31,POINT(2.396305 48.879677)
https://www.openstreetmap.org/node/2418863424,5,POINT(2.393970 48.878233)
https://www.openstreetmap.org/node/2418863425,5,POINT(2.392735 48.879286)
https://www.openstreetmap.org/node/2418863426,9,POINT(2.393034 48.879333)
https://www.openstreetmap.org/node/2418863428,16,POINT(2.394598 48.878689)
https://www.openstreetmap.org/node/2418904700,1,POINT(2.387815 48.877983)
https://www.openstreetmap.org/node/2418904701,10,POINT(2.387424 48.876411)
https://www.openstreetmap.org/node/2418904702,12,POINT(2.387300 48.876444)
https://www.openstreetmap.org/node/2418904703,14,POINT(2.387068 48.876506)
https://www.openstreetmap.org/node/2418904704,16,POINT(2.386899 48.876551)
https://www.openstreetmap.org/node/2418904705,20,POINT(2.386258 48.878262)
https://www.openstreetmap.org/node/2418904706,21,POINT(2.387355 48.875779)
https://www.openstreetmap.org/node/2418904707,23,POINT(2.387373 48.875906)
https://www.openstreetmap.org/node/2418904708,25,POINT(2.387396 48.875961)
https://www.openstreetmap.org/node/2418904709,27,POINT(2.387451 48.876097)
https://www.openstreetmap.org/node/2418904710,31,POINT(2.389660 48.878700)
https://www.openstreetmap.org/node/2418904711,33,POINT(2.387649 48.876561)
https://www.openstreetmap.org/node/2418904713,35,POINT(2.387688 48.876654)
https://www.openstreetmap.org/node/2418904714,36,POINT(2.389824 48.878755)
https://www.openstreetmap.org/node/2418904716,38-40,POINT(2.389815 48.878732)
https://www.openstreetmap.org/node/2418904718,41;43,POINT(2.387716 48.876988)
https://www.openstreetmap.org/node/2418904719,42,POINT(2.389819 48.878822)
https://www.openstreetmap.org/node/2418904720,44,POINT(2.389860 48.878932)
https://www.openstreetmap.org/node/2418904721,6-8,POINT(2.389474 48.877152)
https://www.openstreetmap.org/node/2418904722,71,POINT(2.388194 48.879127)
https://www.openstreetmap.org/node/2419879747,7,POINT(2.293071 48.885141)
https://www.openstreetmap.org/node/2419879748,13,POINT(2.293680 48.885081)
https://www.openstreetmap.org/node/2419879749,122,POINT(2.296244 48.884685)
https://www.openstreetmap.org/node/2419879750,124,POINT(2.296115 48.884616)
https://www.openstreetmap.org/node/2419879751,126,POINT(2.296011 48.884560)
https://www.openstreetmap.org/node/2419879752,128,POINT(2.295754 48.884421)
https://www.openstreetmap.org/node/2419879753,130,POINT(2.295565 48.884319)
https://www.openstreetmap.org/node/2419879754,132,POINT(2.295384 48.884221)
https://www.openstreetmap.org/node/2419879755,134,POINT(2.295152 48.884095)
https://www.openstreetmap.org/node/2419879756,138,POINT(2.294825 48.883919)
https://www.openstreetmap.org/node/2419879757,140,POINT(2.294648 48.883823)
https://www.openstreetmap.org/node/2419879758,142,POINT(2.294434 48.883708)
https://www.openstreetmap.org/node/2419879759,144,POINT(2.294282 48.883626)
https://www.openstreetmap.org/node/2419879760,146,POINT(2.294126 48.883541)
https://www.openstreetmap.org/node/2419879761,150 bis,POINT(2.293798 48.883364)
https://www.openstreetmap.org/node/2419879762,150,POINT(2.293920 48.883429)
https://www.openstreetmap.org/node/2419879763,152,POINT(2.293633 48.883275)
https://www.openstreetmap.org/node/2419879764,154,POINT(2.293553 48.883231)
https://www.openstreetmap.org/node/2419879765,158,POINT(2.293068 48.882969)
https://www.openstreetmap.org/node/2419879766,160,POINT(2.292954 48.882906)
https://www.openstreetmap.org/node/2419879767,162,POINT(2.292806 48.882826)
https://www.openstreetmap.org/node/2419879768,176,POINT(2.291298 48.882011)
https://www.openstreetmap.org/node/2419879769,178,POINT(2.291153 48.881932)
https://www.openstreetmap.org/node/2419879770,182 bis,POINT(2.290743 48.881711)
https://www.openstreetmap.org/node/2419879771,184,POINT(2.290603 48.881635)
https://www.openstreetmap.org/node/2419879772,186,POINT(2.290425 48.881539)
https://www.openstreetmap.org/node/2419879773,188 bis,POINT(2.290140 48.881386)
https://www.openstreetmap.org/node/2419879774,188,POINT(2.290269 48.881455)
https://www.openstreetmap.org/node/2419879775,190 bis,POINT(2.289822 48.881214)
https://www.openstreetmap.org/node/2419879776,190,POINT(2.289994 48.881307)
https://www.openstreetmap.org/node/2419879777,192,POINT(2.289540 48.881055)
https://www.openstreetmap.org/node/2419879778,194,POINT(2.289402 48.880980)
https://www.openstreetmap.org/node/2419879779,196,POINT(2.289275 48.880919)
https://www.openstreetmap.org/node/2419879780,198,POINT(2.289125 48.880838)
https://www.openstreetmap.org/node/2419879781,2,POINT(2.293623 48.885008)
https://www.openstreetmap.org/node/2419879782,200,POINT(2.289006 48.880774)
https://www.openstreetmap.org/node/2419879783,202,POINT(2.288765 48.880644)
https://www.openstreetmap.org/node/2419879784,204,POINT(2.288562 48.880534)
https://www.openstreetmap.org/node/2419879785,206,POINT(2.288447 48.880472)
https://www.openstreetmap.org/node/2419879786,208,POINT(2.288318 48.880402)
https://www.openstreetmap.org/node/2419879787,210,POINT(2.288130 48.880290)
https://www.openstreetmap.org/node/2419879788,3,POINT(2.293215 48.885257)
https://www.openstreetmap.org/node/2419879789,4,POINT(2.293548 48.884966)
https://www.openstreetmap.org/node/2419903173,210 bis,POINT(2.287369 48.879889)
https://www.openstreetmap.org/node/2419903174,210 ter,POINT(2.287159 48.879775)
https://www.openstreetmap.org/node/2419903175,212 bis,POINT(2.286827 48.879597)
https://www.openstreetmap.org/node/2419903176,212 ter,POINT(2.286712 48.879534)
https://www.openstreetmap.org/node/2419903177,212,POINT(2.287000 48.879690)
https://www.openstreetmap.org/node/2419903178,218 bis,POINT(2.285674 48.878974)
https://www.openstreetmap.org/node/2419903179,232,POINT(2.284816 48.878455)
https://www.openstreetmap.org/node/2419903180,234,POINT(2.284682 48.878364)
https://www.openstreetmap.org/node/2419957981,3,POINT(2.392765 48.877407)
https://www.openstreetmap.org/node/2419957982,5,POINT(2.392967 48.877442)
https://www.openstreetmap.org/node/2419957983,7,POINT(2.394353 48.877606)
https://www.openstreetmap.org/node/2419957984,9,POINT(2.393455 48.877529)
https://www.openstreetmap.org/node/2420856565,1 bis,POINT(2.323572 48.885204)
https://www.openstreetmap.org/node/2420856571,1,POINT(2.323306 48.884327)
https://www.openstreetmap.org/node/2420856577,1,POINT(2.323667 48.885263)
https://www.openstreetmap.org/node/2420856580,10,POINT(2.323222 48.885095)
https://www.openstreetmap.org/node/2420856585,12,POINT(2.323118 48.885036)
https://www.openstreetmap.org/node/2420856598,14,POINT(2.323028 48.884985)
https://www.openstreetmap.org/node/2420856606,15,POINT(2.322523 48.884958)
https://www.openstreetmap.org/node/2420856613,2,POINT(2.323688 48.885360)
https://www.openstreetmap.org/node/2420856621,23,POINT(2.322076 48.885318)
https://www.openstreetmap.org/node/2420856626,25,POINT(2.321989 48.885388)
https://www.openstreetmap.org/node/2420856634,27,POINT(2.321903 48.885497)
https://www.openstreetmap.org/node/2420856641,29,POINT(2.321711 48.885647)
https://www.openstreetmap.org/node/2420856649,3,POINT(2.323214 48.884402)
https://www.openstreetmap.org/node/2420856656,31,POINT(2.321515 48.885784)
https://www.openstreetmap.org/node/2420856663,33,POINT(2.321298 48.885883)
https://www.openstreetmap.org/node/2420856670,35,POINT(2.321164 48.885990)
https://www.openstreetmap.org/node/2420856677,37,POINT(2.320987 48.886100)
https://www.openstreetmap.org/node/2420856684,39,POINT(2.320839 48.886192)
https://www.openstreetmap.org/node/2420856691,4,POINT(2.323549 48.885281)
https://www.openstreetmap.org/node/2420856698,43,POINT(2.320505 48.886403)
https://www.openstreetmap.org/node/2420856713,45,POINT(2.320423 48.886454)
https://www.openstreetmap.org/node/2420856718,47,POINT(2.320324 48.886516)
https://www.openstreetmap.org/node/2420856723,49,POINT(2.320229 48.886575)
https://www.openstreetmap.org/node/2420856728,5,POINT(2.323150 48.884491)
https://www.openstreetmap.org/node/2420856733,5,POINT(2.323183 48.884996)
https://www.openstreetmap.org/node/2420856738,51,POINT(2.320124 48.886640)
